Datetime,Open,High,Low,Close,Volume
4/24/2024 3:15,3240.24,3243.12,3232.84,3238.79,2010.6363
4/24/2024 3:30,3238.79,3245.35,3236.6,3241.59,2769.9595
4/24/2024 3:45,3241.6,3244,3236.26,3237.61,1612.939
4/24/2024 4:00,3237.61,3246.72,3236.8,3245.86,2639.2436
4/24/2024 4:15,3245.87,3252.21,3241.6,3245.81,2336.6752
4/24/2024 4:30,3245.81,3247.4,3240.86,3246.73,1720.0095
4/24/2024 4:45,3246.72,3275.54,3246.72,3271.48,8942.1244
4/24/2024 5:00,3271.47,3274.84,3260.3,3266.4,4755.6736
4/24/2024 5:15,3266.4,3266.41,3256.62,3256.62,1597.5724
4/24/2024 5:30,3256.63,3258.8,3249.18,3258.27,2648.0431
4/24/2024 5:45,3258.27,3259,3254.66,3257.19,1572.3678
4/24/2024 6:00,3257.2,3257.8,3247,3252.16,2985.5246
4/24/2024 6:15,3252.16,3254.1,3245.11,3249.19,1596.5159
4/24/2024 6:30,3249.19,3260.96,3245.18,3257.96,1514.951
4/24/2024 6:45,3257.96,3259.8,3254.38,3256.04,1509.8021
4/24/2024 7:00,3256.04,3257.78,3251.01,3257.4,1366.8512
4/24/2024 7:15,3257.4,3265.77,3255.92,3260.61,3626.9144
4/24/2024 7:30,3260.6,3262,3254.4,3254.4,1505.9061
4/24/2024 7:45,3254.41,3256.93,3249.42,3250.11,2345.3852
4/24/2024 8:00,3250.1,3256,3247.15,3253.18,2079.6194
4/24/2024 8:15,3253.18,3256.6,3244.81,3256.09,2495.6241
4/24/2024 8:30,3256.09,3260.6,3249.32,3252.37,1902.3753
4/24/2024 8:45,3252.38,3257.4,3248.91,3252.11,1617.2944
4/24/2024 9:00,3252.12,3254.55,3241.86,3249.57,2683.6443
4/24/2024 9:15,3249.58,3254.02,3244.34,3251.39,1568.1408
4/24/2024 9:30,3251.4,3254.49,3244.04,3248.46,3321.7592
4/24/2024 9:45,3248.45,3254.49,3245.48,3254.25,1988.3873
4/24/2024 10:00,3254.25,3269.6,3246.2,3253.79,6099.4418
4/24/2024 10:15,3253.79,3265.8,3253.79,3262.79,2835.4341
4/24/2024 10:30,3262.79,3266.27,3254.35,3257.6,1712.4488
4/24/2024 10:45,3257.59,3270.53,3255.8,3266.81,3390.8392
4/24/2024 11:00,3266.8,3273.96,3265.1,3270.66,2809.8074
4/24/2024 11:15,3270.66,3287,3265.95,3284.24,8348.3513
4/24/2024 11:30,3284.25,3285.97,3278.99,3282.07,3862.1823
4/24/2024 11:45,3282.08,3283.2,3273.52,3281.96,5915.7715
4/24/2024 12:00,3281.97,3293.56,3279.2,3281.18,5623.673
4/24/2024 12:15,3281.18,3285.32,3275.53,3277.21,3592.621
4/24/2024 12:30,3277.2,3283.95,3271.23,3272.36,3197.0903
4/24/2024 12:45,3272.36,3275.93,3267.1,3273.06,2367.2014
4/24/2024 13:00,3273.05,3273.36,3251.26,3258.2,7940.6821
4/24/2024 13:15,3258.21,3261.75,3248.36,3248.6,5153.7001
4/24/2024 13:30,3248.6,3265.2,3240.02,3255.87,7201.3605
4/24/2024 13:45,3255.86,3258.8,3240.13,3247.71,6229.0261
