Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
1/30/2025 5:35,105287.06,105326.59,105208.01,105208.02,37.31777,40:00.0,3928639.601,8321,13.69711,1442083.74,0
1/30/2025 5:40,105208.02,105208.28,105118.06,105188.03,41.68884,45:00.0,4384900.175,8648,12.25077,1288571.109,0
1/30/2025 5:45,105188.02,105194.93,105029.85,105029.96,119.15075,50:00.0,12521717.98,13251,32.23009,3387070.508,0
1/30/2025 5:50,105029.96,105129.81,104996.97,105124.04,124.15554,55:00.0,13044126.66,10651,41.92307,4404815.836,0
1/30/2025 5:55,105124.03,105375.71,105124.03,105375.7,57.39564,00:00.0,6041911.818,6878,44.64742,4699683.506,0
1/30/2025 6:00,105375.7,105495.61,105346.12,105487.88,97.76601,05:00.0,10306989.4,10562,63.74963,6720913.48,0
1/30/2025 6:05,105487.88,105555,105440.28,105528.65,102.91005,10:00.0,10856791.12,11194,53.46901,5641063.641,0
1/30/2025 6:10,105528.65,105580.16,105477.05,105506.02,44.45014,15:00.0,4691380.694,7624,21.26625,2244618.963,0
1/30/2025 6:15,105506.01,105506.01,105245.28,105259.99,33.99782,20:00.0,3582188.731,12276,7.42954,783004.0035,0
1/30/2025 6:20,105259.99,105348,105249.71,105249.71,28.264,25:00.0,2976144.411,8914,12.19861,1284441.652,0
1/30/2025 6:25,105249.71,105266,105208.01,105212.76,30.18975,30:00.0,3176994.394,4205,13.15689,1384626.702,0
1/30/2025 6:30,105212.76,105260,105212.75,105244.06,15.39757,35:00.0,1620447.741,4541,7.32869,771236.724,0
1/30/2025 6:35,105244.06,105297.59,105163.44,105242.8,58.42956,40:00.0,6148771.931,8956,38.14982,4014602.646,0
1/30/2025 6:40,105242.79,105242.8,105168.77,105181.77,34.56658,45:00.0,3635868.087,4603,13.63652,1434281.63,0
1/30/2025 6:45,105181.77,105211.98,105164.76,105201.99,54.28552,50:00.0,5710497.671,3711,27.68348,2912041.796,0
1/30/2025 6:50,105202,105245.28,105167.72,105212.08,29.46798,55:00.0,3099904.851,7309,11.25797,1184350.646,0
1/30/2025 6:55,105212.09,105212.09,105165.8,105184.37,22.78149,00:00.0,2396084.725,4220,5.42212,570298.2595,0
1/30/2025 7:00,105184.38,105348,105080,105226.52,126.58414,05:00.0,13316803.05,15250,66.93633,7042470.87,0
1/30/2025 7:05,105226.52,105280,105142.14,105142.14,31.43055,10:00.0,3306609.796,7143,6.82823,718459.7881,0
1/30/2025 7:10,105142.14,105142.14,104831.98,104895.71,72.47537,15:00.0,7608198.259,15997,11.59019,1216384.099,0
1/30/2025 7:15,104895.72,105000,104895.72,105000,42.28988,20:00.0,4438665.142,6988,22.09354,2318728.355,0
1/30/2025 7:20,105000,105071.8,104999.99,105014.97,31.88847,25:00.0,3348955.215,4317,21.25872,2232477.045,0
1/30/2025 7:25,105014.97,105018,104897.31,105007.97,26.46886,30:00.0,2778502.02,8793,12.32062,1293288.638,0
1/30/2025 7:30,105007.96,105007.97,104900.17,104927.6,27.12093,35:00.0,2846122.96,6380,12.6728,1329856.819,0
1/30/2025 7:35,104927.6,104984.21,104799.66,104890.43,61.30142,40:00.0,6429810.717,8849,32.28398,3386509.774,0
1/30/2025 7:40,104890.43,104913.47,104820.04,104913.46,44.79765,45:00.0,4697747.028,9222,19.68836,2064571.798,0
1/30/2025 7:45,104913.46,104933.07,104873.31,104893.17,31.75019,50:00.0,3330707.943,5681,8.00763,839995.9511,0
1/30/2025 7:50,104893.17,104999,104893.17,104998.99,39.30272,55:00.0,4125707.865,5046,30.85873,3239387.635,0
1/30/2025 7:55,104999,105160.95,104998.99,105132.07,42.43497,00:00.0,4458780.437,4398,25.17514,2644923.688,0
1/30/2025 8:00,105132.07,105368.84,105132.07,105265.98,107.08074,05:00.0,11273186.15,11347,67.31293,7086138.694,0
1/30/2025 8:05,105265.97,105295.39,105200,105200.01,48.82591,10:00.0,5139246.774,6157,26.55915,2795627.256,0
1/30/2025 8:10,105200.01,105220.31,105004.84,105011.08,57.7221,15:00.0,6069801.341,7973,22.20036,2334893.863,0
1/30/2025 8:15,105011.07,105050.93,104925.26,105024.64,36.10952,20:00.0,3791324.332,8282,18.8179,1975890.704,0
1/30/2025 8:20,105024.64,105243.17,105024.63,105231.99,29.24781,25:00.0,3074686.464,8680,19.85834,2087590.08,0
1/30/2025 8:25,105231.99,105232,105160,105167.01,24.04264,30:00.0,2528802.655,5463,8.26153,868926.335,0
1/30/2025 8:30,105167.01,105194.95,105114.23,105114.25,26.24869,35:00.0,2759939.248,7938,8.50796,894578.5518,0
1/30/2025 8:35,105114.25,105114.26,105014.9,105031.85,33.19851,40:00.0,3487211.615,7849,8.86246,930951.4926,0
1/30/2025 8:40,105031.85,105142.94,105018.36,105120,15.56154,45:00.0,1635268.572,6311,9.37181,984849.2395,0
1/30/2025 8:45,105120.01,105291.14,105096,105252.48,34.95887,50:00.0,3678178.252,12092,19.74515,2077406.239,0
1/30/2025 8:50,105252.48,105252.58,105162.4,105193.96,40.96478,55:00.0,4310006.527,8594,17.64941,1856920.938,0
1/30/2025 8:55,105193.97,105193.97,105060,105060.01,18.17705,00:00.0,1910924.108,7645,5.31888,559203.6871,0
1/30/2025 9:00,105060.01,105140,105040,105049.99,36.07795,05:00.0,3791814.355,9738,18.04972,1896917.54,0
1/30/2025 9:05,105049.99,105132.51,105021.36,105119.07,37.84861,10:00.0,3977182.894,8617,14.91296,1567055.448,0
1/30/2025 9:10,105119.07,105218,105068.48,105187.55,32.50833,15:00.0,3418057.06,8908,6.77624,712558.4614,0
1/30/2025 9:15,105187.55,105227.72,105162.49,105214.83,22.58171,20:00.0,2375412.439,7022,6.8557,721150.2156,0
1/30/2025 9:20,105214.83,105265.94,105172,105225.77,47.09369,25:00.0,4955619.569,8747,34.10714,3589147.086,0
1/30/2025 9:25,105225.78,105293.95,105178.15,105293.94,28.32031,30:00.0,2980076.681,6928,14.3777,1513122.042,0
1/30/2025 9:30,105293.95,105424.22,105278.05,105424.21,78.88071,35:00.0,8309480.028,10757,39.80717,4193551.238,0
1/30/2025 9:35,105424.21,105499.99,105393.73,105483.99,44.55865,40:00.0,4699316.856,9904,18.27593,1927453.808,0
1/30/2025 9:40,105483.99,105496.58,105414.78,105436.07,28.3338,45:00.0,2988070.856,7876,12.17731,1284231.758,0
1/30/2025 9:45,105436.07,105470,105380.54,105380.54,24.61847,50:00.0,2595468.116,10240,14.62056,1541452.709,0
1/30/2025 9:50,105380.54,105470,105373.17,105469.99,31.33566,55:00.0,3303667.102,7806,12.04352,1269756.902,0
1/30/2025 9:55,105469.99,105534,105412.05,105412.05,89.018,00:00.0,9390490.095,8740,24.80174,2616464.698,0
1/30/2025 10:00,105412.05,105412.06,105254.89,105254.89,60.45307,05:00.0,6366922.07,9809,10.2096,1075195.307,0
1/30/2025 10:05,105254.89,105260,105117.63,105203.04,67.885,10:00.0,7140741.259,11110,29.12128,3063026.059,0
1/30/2025 10:10,105203.05,105232.94,105158.52,105213.94,39.75842,15:00.0,4182390.12,8269,25.00647,2630445.732,0
1/30/2025 10:15,105213.93,105261.28,105132.07,105174.92,29.72312,20:00.0,3126755.369,7476,9.60856,1010791.923,0
1/30/2025 10:20,105174.92,105261.36,105174.92,105233.95,25.24798,25:00.0,2656668.862,7695,11.06031,1163686.476,0
1/30/2025 10:25,105233.95,105258.69,105230.65,105258.02,30.86813,30:00.0,3248951.267,2248,21.65451,2279209.802,0
1/30/2025 10:30,105258.01,105317.65,105233.94,105241.26,19.58043,35:00.0,2061526.723,6478,10.56645,1112416.624,0
1/30/2025 10:35,105241.25,105283.02,105186.55,105203.56,18.74789,40:00.0,1972756.456,5469,6.37702,671002.6309,0
1/30/2025 10:40,105203.56,105268.52,105190.73,105226.12,9.86672,45:00.0,1038295.347,4490,4.04087,425208.296,0
1/30/2025 10:45,105226.12,105341.53,105200,105332.69,25.70206,50:00.0,2705796.154,6282,16.11494,1696412.46,0
1/30/2025 10:50,105332.7,105335.65,105295.96,105331.72,12.36514,55:00.0,1302254.384,4438,5.38135,566740.5323,0
1/30/2025 10:55,105331.73,105364,105316.01,105345.4,23.09265,00:00.0,2432407.266,4371,7.146,752684.4064,0
1/30/2025 11:00,105345.41,105345.41,105247.35,105251.59,25.57355,05:00.0,2692483.25,8943,6.71019,706415.9703,0
1/30/2025 11:05,105251.59,105251.6,105118.75,105118.75,23.27935,10:00.0,2448412.237,6819,3.33153,350359.0051,0
1/30/2025 11:10,105118.75,105156,105078.01,105136.92,56.99645,15:00.0,5991508.698,8003,12.46385,1310257.503,0
1/30/2025 11:15,105136.92,105212.77,105136.92,105192.97,18.70387,20:00.0,1967416.955,6264,9.85715,1036790.049,0
1/30/2025 11:20,105192.98,105236.61,105080.88,105124.02,34.5074,25:00.0,3628577.678,6445,16.19519,1702919.204,0
1/30/2025 11:25,105124.03,105128,105098,105123.99,13.03712,30:00.0,1370377.333,3277,4.73297,497490.0747,0
1/30/2025 11:30,105123.99,105256.23,105109.65,105256.22,22.18107,35:00.0,2333647.606,6509,10.91548,1148400.791,0
1/30/2025 11:35,105256.22,105332.47,105248.02,105321.92,24.07111,40:00.0,2534356.114,5381,13.41968,1412949.977,0
1/30/2025 11:40,105321.92,105349,105264,105264.01,14.46053,45:00.0,1522875.338,4322,3.92365,413258.68,0
1/30/2025 11:45,105264.01,105338.26,105207.54,105330,49.07894,50:00.0,5167028.245,6596,18.45131,1942196.756,0
1/30/2025 11:50,105329.99,105392,105312.01,105363,46.00383,55:00.0,4846253.505,6277,11.80645,1243801.692,0
1/30/2025 11:55,105363,105388,105293.89,105300.63,25.71795,00:00.0,2709338.995,6094,6.35174,669104.6524,0
1/30/2025 12:00,105300.63,105312.93,105164.81,105166.39,40.2188,05:00.0,4232597.102,10807,15.44372,1625101.07,0
1/30/2025 12:05,105166.39,105184.49,105132.07,105157.6,31.29714,10:00.0,3291293.598,5509,11.20677,1178586.223,0
1/30/2025 12:10,105157.6,105178.08,105112,105112.01,25.59359,15:00.0,2690757.849,4574,4.75714,500139.2286,0
1/30/2025 12:15,105112,105128,105020.21,105042.66,36.69401,20:00.0,3855358.251,10026,10.76056,1130478.349,0
1/30/2025 12:20,105042.66,105142.62,105010.01,105124.01,44.28552,25:00.0,4652049.946,8174,17.39655,1827535.729,0
1/30/2025 12:25,105124.01,105124.01,105000,105036.08,38.12421,30:00.0,4004265.363,8392,14.69968,1543993.192,0
1/30/2025 12:30,105036.09,105064,104966.63,105025.41,57.66148,35:00.0,6054950.414,9608,16.35113,1717259.637,0
1/30/2025 12:35,105025.41,105110.37,104985.27,104993.8,20.67155,40:00.0,2171569.337,9308,10.40462,1093109.183,0
1/30/2025 12:40,104993.8,105010.49,104880,104894.9,51.18408,45:00.0,5370317.881,12630,17.99671,1888192.396,0
1/30/2025 12:45,104894.91,105027.51,104836.85,105014.81,45.07465,50:00.0,4730385.635,12854,26.08751,2738148.414,0
1/30/2025 12:50,105014.81,105083.72,105014.8,105030.55,24.97125,55:00.0,2623382.046,7635,15.81181,1661139.651,0
1/30/2025 12:55,105030.55,105083.97,105020,105020,24.30828,00:00.0,2553582.124,6467,11.32732,1189943.873,0
1/30/2025 13:00,105020.01,105020.01,104929.72,104948.81,31.3848,05:00.0,3294551.606,10654,15.62172,1639778.1,0
1/30/2025 13:05,104948.8,105040,104931.69,105018.86,19.63986,10:00.0,2061897.771,7696,12.23292,1284246.286,0
1/30/2025 13:10,105018.86,105128.55,104978.71,105074.38,45.18952,15:00.0,4747497.169,10155,20.65033,2169594.415,0
1/30/2025 13:15,105074.39,105367.57,105074.39,105290.82,131.5108,20:00.0,13845569.71,22606,64.49669,6788958.698,0
1/30/2025 13:20,105290.82,105324,105189.63,105206.53,63.90744,25:00.0,6726233.426,19294,36.20761,3810830.954,0
1/30/2025 13:25,105206.53,105291.58,105145.02,105259.15,40.18296,30:00.0,4228173.633,6484,19.3639,2037572.794,0
1/30/2025 13:30,105259.14,105337.43,105036.78,105065,170.62618,35:00.0,17951547.88,13302,71.15469,7486795.422,0
1/30/2025 13:35,105064.99,105097.14,104952.02,104974.01,49.15546,40:00.0,5162296.435,18923,15.74458,1653562.972,0
1/30/2025 13:40,104974.01,105080,104915.4,105043.05,36.09358,45:00.0,3789885.725,14319,14.66273,1539636.898,0
1/30/2025 13:45,105043.04,105043.05,104894.99,104975.99,44.84627,50:00.0,4707006.776,11666,22.71575,2383940.004,0
1/30/2025 13:50,104975.99,105012,104897.64,104977.4,41.22698,55:00.0,4327115.766,12596,24.66129,2588589.352,0
1/30/2025 13:55,104977.4,105043.13,104836.58,104879.99,132.30677,00:00.0,13880962.84,13548,73.97119,7760387.163,0
1/30/2025 14:00,104879.99,105044.4,104736.72,104774.03,131.37755,05:00.0,13780485.57,25229,76.4303,8018067.868,0
1/30/2025 14:05,104774.03,104973.8,104660,104968,117.58319,10:00.0,12317294.86,22472,52.15167,5465248.617,0
1/30/2025 14:10,104967.99,105005.47,104836,104836,61.50493,15:00.0,6452517.473,19287,35.29375,3702747.972,0
1/30/2025 14:15,104836,104866.36,104733.33,104750.54,95.03685,20:00.0,9958998.524,16173,41.02588,4298799.895,0
1/30/2025 14:20,104750.55,104982.98,104750.55,104906,47.29382,25:00.0,4959995.058,8806,19.00105,1992533.73,0
1/30/2025 14:25,104906,104928.01,104781.08,104909.42,50.00377,30:00.0,5243325.809,12158,23.45725,2459669.466,0
1/30/2025 14:30,104909.42,105194.12,104768.48,105012,109.53568,35:00.0,11501058.8,35954,59.61191,6259386.111,0
1/30/2025 14:35,105012,105241,104980.41,105065.86,103.7905,40:00.0,10911704.12,31269,52.15174,5483206.034,0
1/30/2025 14:40,105065.86,105212.76,104933.21,105157.77,102.85216,45:00.0,10804602.56,28926,68.93227,7241356.563,0
1/30/2025 14:45,105157.15,105799,105148.26,105780.5,393.45823,50:00.0,41539575.37,44345,290.68506,30695481.47,0
1/30/2025 14:50,105780.49,106188,105680.45,106034.83,701.22203,55:00.0,74289859.13,87235,444.28686,47069856.89,0
1/30/2025 14:55,106034.83,106222.08,105780.52,105920.57,298.47874,00:00.0,31653009.31,51841,155.08997,16448162.06,0
1/30/2025 15:00,105920.57,106100,105751.01,105999.34,237.01414,05:00.0,25105452.49,39482,120.59158,12773613.64,0
1/30/2025 15:05,105999.34,106160,105908.01,106086.74,239.81201,10:00.0,25438453.74,36688,141.6309,15022963.95,0
1/30/2025 15:10,106086.75,106457.44,106043.48,106236.47,382.16283,15:00.0,40605029.71,49407,235.00353,24967756.43,0
1/30/2025 15:15,106236.47,106236.48,105976,106038.01,136.0025,20:00.0,14426360.31,30063,62.64718,6644442.12,0
1/30/2025 15:20,106038.01,106122.72,105751.74,105859.99,140.32596,25:00.0,14863899.08,34653,50.93397,5395764.151,0
1/30/2025 15:25,105859.99,105859.99,105353.85,105498.3,292.99756,30:00.0,30927236.13,47460,122.18147,12899934.11,0
1/30/2025 15:30,105498.3,105800,105450,105751.87,107.26208,35:00.0,11331019.96,39659,61.49876,6497102.339,0
1/30/2025 15:35,105751.98,105975.32,105751.98,105854.66,108.11326,40:00.0,11447156.2,32682,67.16231,7111182.86,0
1/30/2025 15:40,105854.66,105989,105756.87,105828.81,80.67138,45:00.0,8540197.528,29569,43.75064,4631811.021,0
1/30/2025 15:45,105828.82,106165.15,105764.7,105921.56,136.16898,50:00.0,14432303.6,36920,74.55113,7901774.228,0
1/30/2025 15:50,105921.56,105960.01,105638.29,105681.55,135.71085,55:00.0,14361916.73,35278,78.10321,8266286.443,0
1/30/2025 15:55,105681.55,105691.22,105459.64,105564,132.2773,00:00.0,13964489.01,30487,62.5318,6601700.673,0
1/30/2025 16:00,105563.99,105715.11,105455.3,105697.38,99.06517,05:00.0,10462755.66,27403,58.84308,6214977.312,0
1/30/2025 16:05,105697.38,105800.14,105680.02,105725.49,73.82603,10:00.0,7807930.738,22923,47.41029,5014143.394,0
1/30/2025 16:10,105725.5,105849.98,105638.29,105638.3,75.96168,15:00.0,8035088.299,19839,42.74807,4522096.146,0
1/30/2025 16:15,105638.29,105865.66,105544,105858.8,90.55565,20:00.0,9572904.525,24570,54.71366,5784543.956,0
1/30/2025 16:20,105858.79,105945.95,105744.68,105871.34,117.81271,25:00.0,12469789.89,21273,62.77309,6645024.509,0
1/30/2025 16:25,105871.34,106004.48,105764.87,105948.73,140.22759,30:00.0,14854824.46,21069,74.38066,7878413.415,0
1/30/2025 16:30,105948.73,106013.01,105760,105821.89,120.34043,35:00.0,12748363.83,14860,79.79743,8454147.59,0
1/30/2025 16:35,105821.89,105836,105687.01,105820.01,75.12872,40:00.0,7945033.263,18067,36.90624,3902872.82,0
1/30/2025 16:40,105820.01,105840,105725.5,105795.68,61.04845,45:00.0,6458665.31,12050,43.94537,4649380.163,0
1/30/2025 16:45,105795.68,105798.16,105624.53,105732.01,67.31615,50:00.0,7116648.4,15598,45.31137,4790253.004,0
1/30/2025 16:50,105732,105843.68,105632.72,105695.12,37.55854,55:00.0,3971534.208,15976,20.92263,2212354.223,0
1/30/2025 16:55,105695.12,105796.64,105647.05,105696.96,33.47284,00:00.0,3539322.36,10644,21.14331,2235501.098,0
1/30/2025 17:00,105696.96,105698.27,105420.95,105449.42,124.79791,05:00.0,13167286.92,24432,31.41448,3314068.595,0
1/30/2025 17:05,105449.41,105500,105300,105413.73,74.68895,10:00.0,7871280.432,19498,35.49571,3740919.54,0
1/30/2025 17:10,105413.74,105463.87,105272.72,105335.41,53.76815,15:00.0,5665975.559,16959,28.46121,2999361.843,0
1/30/2025 17:15,105335.4,105395.39,105184,105387.99,65.87827,20:00.0,6937304.117,20157,34.68528,3652929.956,0
1/30/2025 17:20,105387.99,105452.85,105270.27,105355.27,40.33824,25:00.0,4250596.076,10927,19.25245,2028734.917,0
1/30/2025 17:25,105355.27,105450,105111,105131.77,61.53222,30:00.0,6475308.186,17156,23.17459,2438976.387,0
1/30/2025 17:30,105131.76,105216.46,105084.89,105144.79,85.92273,35:00.0,9033489.071,21477,40.34146,4241785.66,0
1/30/2025 17:35,105144.79,105153.23,104900.14,104937.39,133.38739,40:00.0,14010959.63,25776,51.60723,5420957.342,0
1/30/2025 17:40,104937.39,105170.65,104931.13,105018.14,64.31421,45:00.0,6755153.978,18313,37.07642,3894836.024,0
1/30/2025 17:45,105018.13,105151.42,105018.13,105135.77,53.66927,50:00.0,5640223.367,16279,23.00685,2417780.324,0
1/30/2025 17:50,105135.77,105151.09,105068,105130.85,35.10596,55:00.0,3689891.883,12820,20.47881,2152471.178,0
1/30/2025 17:55,105130.86,105333.06,105096,105300.01,65.08369,00:00.0,6847410.044,15598,45.49445,4786212.379,0
1/30/2025 18:00,105300.01,105330.95,105153.14,105209.99,55.10404,05:00.0,5799014.932,17218,22.88254,2407924.732,0
1/30/2025 18:05,105209.99,105319.15,105205.47,105235.59,30.69752,10:00.0,3231123.384,10901,15.65697,1647905.765,0
1/30/2025 18:10,105235.59,105307.99,105201.86,105215.69,60.38493,15:00.0,6355616.385,18631,31.98276,3365997.737,0
1/30/2025 18:15,105215.68,105261.99,105148,105164.72,40.47361,20:00.0,4257933.278,13047,23.88281,2512521.146,0
1/30/2025 18:20,105164.72,105252.71,105112.16,105112.17,36.39319,25:00.0,3827928.777,12244,19.25922,2025677.11,0
1/30/2025 18:25,105112.17,105112.17,104762.59,104910.75,126.08941,30:00.0,13225524.63,27315,52.50776,5507911.188,0
1/30/2025 18:30,104910.75,105270.28,104888.85,105210.45,72.95483,35:00.0,7670090.332,19253,44.65883,4694629.1,0
1/30/2025 18:35,105210.46,105417.71,105152.67,105387.67,51.93223,40:00.0,5467782.151,15877,30.82788,3245585.161,0
1/30/2025 18:40,105387.68,105496,105387.67,105395.19,36.4672,45:00.0,3844846.295,12789,14.74914,1555002.275,0
1/30/2025 18:45,105395.2,105561.35,105369.46,105464.2,55.92581,50:00.0,5898557.97,17984,36.096,3807151.164,0
1/30/2025 18:50,105464.2,105540,105338,105407.97,41.21931,55:00.0,4346012.521,15643,15.83318,1669111.713,0
1/30/2025 18:55,105407.96,105583.39,105358.28,105578.95,61.82753,00:00.0,6523174.616,15147,33.5727,3541634.354,0
1/30/2025 19:00,105578.96,105604.85,105479.65,105503.98,65.11759,05:00.0,6873080.723,21193,29.53457,3117178.354,0
1/30/2025 19:05,105503.98,105610.33,105502.91,105605.95,53.41042,10:00.0,5637795.428,14107,24.32182,2567343.015,0
1/30/2025 19:10,105605.95,105632.25,105450.98,105472.86,51.53258,15:00.0,5439310.324,14019,25.6107,2703182.195,0
1/30/2025 19:15,105472.86,105504,105347.68,105362.79,41.84283,20:00.0,4411071.489,17219,19.87353,2094746.646,0
1/30/2025 19:20,105362.78,105447.57,105319.14,105379.13,53.14342,25:00.0,5599860.141,12602,30.40538,3203911.839,0
1/30/2025 19:25,105379.14,105410.78,105231.58,105410.77,75.28425,30:00.0,7928377.657,13233,49.73573,5238084.869,0
1/30/2025 19:30,105410.78,105436,105244.47,105368.07,66.55091,35:00.0,7010246.3,14846,34.64355,3648930.943,0
1/30/2025 19:35,105368.07,105479.47,105300,105351.81,41.34909,40:00.0,4357817.789,13119,23.10314,2434243.086,0
1/30/2025 19:40,105351.81,105480.37,105320.84,105480.36,31.69448,45:00.0,3340456.649,11697,14.71493,1550736.204,0
1/30/2025 19:45,105480.36,105513.32,105404,105513.31,33.99614,50:00.0,3585539.487,9696,15.56008,1640974.238,0
1/30/2025 19:50,105513.31,105648.37,105470.9,105607.84,47.46496,55:00.0,5010791.788,10498,27.95228,2950697.659,0
1/30/2025 19:55,105607.84,105776.87,105607.84,105711.27,61.0959,00:00.0,6458524.17,13810,39.85261,4212494.061,0
1/30/2025 20:00,105711.28,105776.85,105680.97,105736.84,80.9507,05:00.0,8558933.514,15726,47.28421,4999377.589,0
1/30/2025 20:05,105737.99,105784.99,105686.28,105784.98,38.85875,10:00.0,4108698.841,13099,19.39011,2050130.181,0
1/30/2025 20:10,105784.99,105810.82,105659.92,105772.32,51.54183,15:00.0,5450052.735,13706,22.8667,2417859.903,0
1/30/2025 20:15,105772.32,105821.62,105694.3,105791.21,62.27001,20:00.0,6585806.842,11914,41.02502,4338909.566,0
1/30/2025 20:20,105791.2,105791.21,105675.91,105722.75,61.56982,25:00.0,6509875.399,16314,38.59931,4080911.544,0
1/30/2025 20:25,105722.75,105722.75,105642.06,105653.05,56.65821,30:00.0,5987955.583,11587,27.25345,2880160.55,0
1/30/2025 20:30,105653.05,105669.48,105458.14,105485.61,73.11586,35:00.0,7716435.233,21634,36.9182,3896037.027,0
1/30/2025 20:35,105485.6,105512.48,105085.09,105093.12,188.3594,40:00.0,19829117.02,32392,81.76727,8607396.241,0
1/30/2025 20:40,105093.19,105270.28,104900,104900,112.58195,45:00.0,11830223.8,31441,51.49622,5412334.091,0
1/30/2025 20:45,104900,105280.09,104873.62,105225.96,121.26517,50:00.0,12751474.82,32480,73.58048,7736682.272,0
1/30/2025 20:50,105225.97,105263.99,105031.12,105140.47,84.00809,55:00.0,8833478.177,34181,40.86569,4296777.661,0
1/30/2025 20:55,105140.47,105243.96,104815.82,104907.15,187.24774,00:00.0,19661859.19,32633,111.70024,11730341.3,0
1/30/2025 21:00,104907.1,105054.71,104886.18,104991.3,100.92438,05:00.0,10594118.4,29792,65.60779,6887120.123,0
1/30/2025 21:05,104991.3,104995.97,104805.15,104874.75,62.48761,10:00.0,6555026.214,18885,26.62909,2793259.45,0
1/30/2025 21:10,104874.75,104966.28,104824.01,104966.28,34.55156,15:00.0,3623734.752,11319,19.71675,2068037.343,0
1/30/2025 21:15,104966.28,105200,104963.11,105149.45,35.79588,20:00.0,3761994.776,10943,23.55146,2475091.046,0
1/30/2025 21:20,105149.45,105168.35,105086.09,105123.27,23.0465,25:00.0,2422910.107,5874,14.97776,1574612.865,0
1/30/2025 21:25,105123.27,105123.27,105006.73,105006.73,25.16798,30:00.0,2644715.673,4461,5.92899,623036.3434,0
1/30/2025 21:30,105006.73,105158.43,104929.86,105128,66.29584,35:00.0,6965003.888,21402,36.44307,3828941.287,0
1/30/2025 21:35,105128,105217.17,105128,105207.67,28.13323,40:00.0,2959418.875,7579,21.0999,2219585.778,0
1/30/2025 21:40,105207.66,105207.66,105119.48,105142.01,39.14856,45:00.0,4116953.857,5547,15.22954,1601651.485,0
1/30/2025 21:45,105141.53,105141.53,104999.3,105041.38,31.54465,50:00.0,3313963.551,8772,10.66866,1120722.889,0
1/30/2025 21:50,105041.38,105145.6,105041.38,105134.02,10.26259,55:00.0,1078657.318,5026,7.72579,812011.421,0
1/30/2025 21:55,105134.02,105159.84,105024.01,105048.89,31.49457,00:00.0,3309754.656,4842,10.55564,1109343.279,0
1/30/2025 22:00,105048.89,105073.81,104962.11,104970.86,34.20858,05:00.0,3592341.956,6377,11.05961,1161625.001,0
1/30/2025 22:05,104970.86,105038.01,104970.85,105035.47,15.39503,10:00.0,1616564.446,4709,8.87598,932023.1962,0
1/30/2025 22:10,105035.48,105106.38,105035.47,105091.28,30.30434,15:00.0,3184586.358,4595,24.20984,2544128.929,0
1/30/2025 22:15,105091.27,105126.28,105079.69,105079.69,16.23575,20:00.0,1706532.598,4132,7.00377,736143.1739,0
1/30/2025 22:20,105079.69,105100,105079.69,105099.99,19.53161,25:00.0,2052456.242,2036,10.76241,1130951.527,0
1/30/2025 22:25,105100,105107.02,105086.34,105087.17,15.467,30:00.0,1625510.343,2476,7.3294,770272.6849,0
1/30/2025 22:30,105087.17,105157.62,105087.16,105118.28,16.44313,35:00.0,1728703.322,3668,10.58194,1112450.219,0
1/30/2025 22:35,105118.29,105243.67,105118.28,105243.66,17.37136,40:00.0,1827361.584,3346,13.88085,1460211.817,0
1/30/2025 22:40,105243.66,105351.29,105192.01,105320.01,42.26639,45:00.0,4449260.954,10955,27.54604,2899849.991,0
1/30/2025 22:45,105320,105320.01,105176,105176,18.68208,50:00.0,1966100.778,8097,7.585,798265.6711,0
1/30/2025 22:50,105176.01,105203.16,105108.24,105197.57,33.10375,55:00.0,3481398.277,5213,23.38103,2458999.98,0
1/30/2025 22:55,105197.56,105210.04,105079.2,105094.56,20.51665,00:00.0,2157139.528,7100,10.81844,1137378.886,0
1/30/2025 23:00,105094.57,105135.76,105050.81,105116.89,30.68869,05:00.0,3225051.446,11204,12.67736,1332234.257,0
1/30/2025 23:05,105116.9,105240,105085.35,105127.29,24.42205,10:00.0,2568344.175,7904,13.64701,1435107.266,0
1/30/2025 23:10,105127.29,105143.46,105049.94,105070.91,34.17304,15:00.0,3590927.157,6878,7.44737,782716.2344,0
1/30/2025 23:15,105070.91,105228.95,105070.9,105228.95,14.80596,20:00.0,1556669.065,2651,11.9507,1256444.536,0
1/30/2025 23:20,105228.94,105235.86,105172.24,105205.95,18.56659,25:00.0,1953498.274,5462,9.20194,968136.5258,0
1/30/2025 23:25,105205.95,105254,105185.58,105202.44,12.57924,30:00.0,1323728.066,4123,5.77119,607313.8254,0
1/30/2025 23:30,105202.44,105202.45,105076.75,105095.35,47.41778,35:00.0,4985310.741,6629,29.07296,3056846.614,0
1/30/2025 23:35,105095.35,105104.48,105036.85,105046.17,18.59636,40:00.0,1953951.869,3981,5.76456,605726.7504,0
1/30/2025 23:40,105046.18,105046.18,104980,104980,32.40484,45:00.0,3402959.221,4591,10.27226,1078786.782,0
1/30/2025 23:45,104980.01,104980.01,104909.32,104923.38,17.04689,50:00.0,1788746.491,5707,7.58908,796299.5189,0
1/30/2025 23:50,104923.38,104940,104770.34,104793.24,89.22382,55:00.0,9354072.01,8603,19.4723,2041979.255,0
1/30/2025 23:55,104793.24,104795.72,104693.82,104722.94,55.57436,00:00.0,5821100.56,8240,24.15527,2530100.781,0
