Datetime,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
7/23/2024 4:30,3470.94,3470.98,3446.59,3454.81,7109.4609,00:00.0,24581300.99,33547,2869.7896,9922659.296,0
7/23/2024 5:00,3454.81,3459.08,3427.19,3435.64,11604.1808,30:00.0,39914153.43,43238,5087.7325,17504913.75,0
7/23/2024 5:30,3435.63,3441.68,3425,3441.67,6152.2935,00:00.0,21122206.93,32832,3208.7244,11018508.8,0
7/23/2024 6:00,3441.67,3461.8,3438.64,3450.06,8506.4309,30:00.0,29365424.06,29585,4896.6561,16904716.1,0
7/23/2024 6:30,3450.05,3450.55,3432.42,3445.39,5148.7767,00:00.0,17724839.39,27937,2453.7436,8445827.37,0
7/23/2024 7:00,3445.4,3457.13,3439.4,3443.29,5204.3862,30:00.0,17944870.25,22485,2486.4948,8574396.656,0
7/23/2024 7:30,3443.3,3456.05,3440.8,3454.84,4344.6402,00:00.0,14989991.72,23310,2597.0327,8959660.743,0
7/23/2024 8:00,3454.85,3492.08,3452.09,3490.83,12007.2733,30:00.0,41717831.59,39932,7492.6575,26037670.21,0
7/23/2024 8:30,3490.83,3532.38,3490.83,3521.47,33061.5014,00:00.0,116184665.4,79617,21261.2154,74715530.63,0
7/23/2024 9:00,3521.48,3535,3512.31,3529.86,16504.4061,30:00.0,58195592.48,43693,9652.7675,34046147.31,0
7/23/2024 9:30,3529.85,3541,3520.53,3521.99,9663.0165,00:00.0,34111016.5,38061,5261.7183,18576123.82,0
7/23/2024 10:00,3522,3529,3512.36,3526.39,9687.8225,30:00.0,34128440.77,34510,5598.1156,19723935.22,0
7/23/2024 10:30,3526.38,3528.8,3505.92,3506.01,5946.8311,00:00.0,20918374.93,25258,2350.1009,8268505.069,0
7/23/2024 11:00,3506.01,3512.2,3481.01,3505.23,13652.3869,30:00.0,47763523.89,57396,6225.5226,21782834.12,0
7/23/2024 11:30,3505.23,3521.38,3501.65,3516,6074.1265,00:00.0,21361801.69,32292,3672.8399,12917543.92,0
7/23/2024 12:00,3516.01,3518.8,3488.42,3492.8,8068.518,30:00.0,28287710.18,33282,3847.9268,13490825.79,0
7/23/2024 12:30,3492.79,3508.96,3486.48,3506.27,5073.2753,00:00.0,17747742.53,27606,2614.0828,9147731.406,0
7/23/2024 13:00,3506.28,3513.96,3479.35,3489.82,8839.6912,30:00.0,30914602.95,41379,4158.508,14552802.64,0
7/23/2024 13:30,3489.82,3503.57,3429.59,3440.26,42393.6212,00:00.0,146624871.7,131101,20209.5209,69917928.48,0
7/23/2024 14:00,3440.27,3478,3437.8,3471.17,15839.036,30:00.0,54857871.29,49913,8082.4746,27990254.24,0
7/23/2024 14:30,3471.18,3496.67,3468.33,3488.62,12830.4498,00:00.0,44741139.95,38112,7231.4054,25218248.58,0
7/23/2024 15:00,3488.62,3488.72,3447.73,3448.78,17263.994,30:00.0,59875304.11,44464,8976.3425,31134855.32,0
7/23/2024 15:30,3448.79,3456.82,3437,3454.38,14799.1773,00:00.0,51024442.41,36317,8705.5525,30018073.43,0
7/23/2024 16:00,3454.38,3469.44,3445.31,3455.79,15901.5035,30:00.0,54969458.05,33113,8287.4557,28650624.14,0
7/23/2024 16:30,3455.79,3456,3402.55,3403.49,21019.6315,00:00.0,72008430.61,58405,9291.7506,31833440.08,0
7/23/2024 17:00,3403.49,3420.29,3389,3415.77,17182.6051,30:00.0,58546980.07,48579,9363.9847,31911958.62,0
7/23/2024 17:30,3415.76,3429.99,3404.4,3427.97,7627.1123,00:00.0,26072671.97,22689,4424.0356,15125345.99,0
7/23/2024 18:00,3427.96,3437.97,3418.89,3427.36,5620.3617,30:00.0,19263730.1,23443,2825.1796,9684870.604,0
7/23/2024 18:30,3427.36,3452.77,3427.36,3446.26,8324.1825,00:00.0,28668255.18,32323,5397.2033,18585403.79,0
7/23/2024 19:00,3446.26,3496.49,3445.27,3495.8,15253.5338,30:00.0,53001488.02,45775,9213.9557,32024566.64,0
7/23/2024 19:30,3495.8,3496.05,3450,3457.03,18116.3704,00:00.0,62917977.58,40022,8854.8575,30755101.01,0
7/23/2024 20:00,3457.03,3481.55,3454.94,3479.58,10398.4093,30:00.0,36108474.3,22556,6812.2551,23658395.6,0
7/23/2024 20:30,3479.57,3489.34,3474.27,3481.65,7028.0583,00:00.0,24473537.53,16738,3850.8704,13409516.93,0
7/23/2024 21:00,3481.65,3490.34,3477.75,3480.24,4833.0817,30:00.0,16832335.81,11585,2719.7771,9472340.91,0
7/23/2024 21:30,3480.24,3481.74,3467.24,3467.25,3590.2227,00:00.0,12476724.41,8633,1693.4327,5885324.045,0
7/23/2024 22:00,3467.24,3473.47,3456.9,3458.91,7677.9643,30:00.0,26584294.36,15736,4346.1659,15045169.36,0
7/23/2024 22:30,3458.92,3496.5,3458.91,3482.39,10707.7954,00:00.0,37235103.37,21809,6651.0607,23123980.74,0
7/23/2024 23:00,3482.4,3500,3465.01,3472.37,13366.6088,30:00.0,46577002.21,28257,7214.6863,25135624.97,0
7/23/2024 23:30,3472.38,3493.08,3472.38,3482.51,7468.3778,00:00.0,26004992.48,16024,5025.8511,17498112.41,0
7/24/2024 0:00,3482.51,3487.82,3475.63,3479.38,5802.9578,30:00.0,20202738.65,13152,2867.6425,9983245.812,0
7/24/2024 0:30,3479.37,3479.37,3464.33,3464.33,3722.8791,00:00.0,12914277.79,15446,2028.7777,7037197.813,0
7/24/2024 1:00,3464.32,3478.04,3462.22,3471.18,4247.3008,30:00.0,14738968.96,14601,2957.6311,10262958.46,0
7/24/2024 1:30,3471.19,3476.11,3436.85,3443.61,17653.9586,00:00.0,60944884.68,37609,5584.6795,19264958.77,0
7/24/2024 2:00,3443.61,3446.13,3427.4,3432.63,7452.1196,30:00.0,25593185.27,19529,4446.7358,15272722.62,0
7/24/2024 2:30,3432.63,3451.52,3432.63,3449.81,3881.9886,00:00.0,13355293.13,15864,2376.7807,8177880.027,0
7/24/2024 3:00,3449.81,3452.86,3440.42,3446.65,4380.3491,30:00.0,15103330.69,14403,2328.0849,8028135.677,0
7/24/2024 3:30,3446.65,3459.96,3444.38,3448.36,4466.0393,00:00.0,15417502.86,15488,2793.2453,9645390.149,0
7/24/2024 4:00,3448.36,3449.58,3434,3437.99,4989.3216,30:00.0,17161963.56,17773,2319.6922,7979005.279,0
7/24/2024 4:30,3437.99,3443.97,3432.4,3440.01,2690.285,00:00.0,9249496.704,10979,1473.5183,5065776.573,0
7/24/2024 5:00,3440.01,3443.25,3429.61,3433.46,2133.6246,30:00.0,7328254.857,10772,944.4281,3243997.739,0
7/24/2024 5:30,3433.47,3444.7,3433.11,3441.68,2821.745,00:00.0,9706173.813,9978,1741.5483,5990839.65,0
7/24/2024 6:00,3441.68,3450.34,3438.54,3442.68,2293.345,30:00.0,7901331.307,9250,1608.8503,5543216.912,0
7/24/2024 6:30,3442.67,3448,3437.09,3440.41,2532.5142,00:00.0,8714999.548,9474,1196.4133,4117493.755,0
7/24/2024 7:00,3440.41,3451.74,3437.4,3448.14,3033.1899,30:00.0,10446314.74,10810,2204.8715,7593474.001,0
7/24/2024 7:30,3448.13,3449.34,3442.69,3446.69,2133.1148,00:00.0,7349926.184,10265,1137.3846,3918819.228,0
7/24/2024 8:00,3446.69,3462.2,3443.17,3451.44,4830.0055,30:00.0,16689667.48,18903,2687.1286,9285787.832,0
7/24/2024 8:30,3451.44,3462.61,3450.5,3460.16,4940.31,00:00.0,17081193.96,15629,2860.7794,9892090.297,0
7/24/2024 9:00,3460.17,3462.35,3453.2,3456.55,4214.0123,30:00.0,14565937.6,14764,1936.0284,6692572.456,0
7/24/2024 9:30,3456.56,3461,3454.12,3459.96,2836.8914,00:00.0,9807075.633,8180,1523.4607,5266974.912,0
7/24/2024 10:00,3459.96,3469.08,3457.68,3463.45,4686.4859,30:00.0,16237184.62,13341,3011.7206,10436197.57,0
7/24/2024 10:30,3463.45,3472.33,3461.39,3469.63,2333.0462,00:00.0,8089865.626,9180,1213.1037,4206131.826,0
7/24/2024 11:00,3469.64,3472.11,3462.37,3462.93,2426.1562,30:00.0,8411433.581,10237,955.4617,3312288.121,0
7/24/2024 11:30,3462.94,3467.8,3458.56,3459.63,2528.1864,00:00.0,8753497.814,10153,1302.981,4511585.104,0
7/24/2024 12:00,3459.63,3465.29,3455.4,3462.28,2484.3771,30:00.0,8596918.584,10904,1394.9265,4826884.366,0
7/24/2024 12:30,3462.29,3466.86,3444.05,3447.92,5442.5542,00:00.0,18793150.69,19595,2571.5698,8876709.915,0
7/24/2024 13:00,3447.9,3471.54,3446.51,3464.16,3935.7857,30:00.0,13621357.46,18288,2384.8531,8253643.223,0
7/24/2024 13:30,3464.16,3469.88,3438.55,3441.02,8113.049,00:00.0,28034903.1,30283,3653.0306,12624838.74,0
7/24/2024 14:00,3441.02,3455.4,3437.56,3448.01,6242.8886,30:00.0,21515936.37,24085,3215.4601,11082479.93,0
7/24/2024 14:30,3448,3459,3429.82,3435.65,15345.3053,00:00.0,52835604.14,47968,7106.0062,24471447.53,0
7/24/2024 15:00,3435.64,3437.18,3409.01,3420.19,14352.6281,30:00.0,49136503.49,41908,5800.5855,19860350.15,0
7/24/2024 15:30,3420.2,3424.99,3410.05,3414.87,4619.4836,00:00.0,15788131.37,29664,2103.1785,7188000.183,0
7/24/2024 16:00,3414.87,3424.69,3401.53,3414.35,6012.5219,30:00.0,20519769.17,31371,2555.2289,8724789.494,0
7/24/2024 16:30,3414.35,3426.32,3412,3420.8,2845.1677,00:00.0,9730491.692,21066,1603.1056,5482453.231,0
7/24/2024 17:00,3420.81,3427.86,3417.08,3425.5,2477.1734,30:00.0,8478671.223,17959,1506.1962,5155281.875,0
7/24/2024 17:30,3425.51,3432.4,3418.02,3418.02,2858.0119,00:00.0,9792247.563,13095,1199.751,4111401.098,0
7/24/2024 18:00,3418.05,3424.66,3395.46,3400.26,6309.2433,30:00.0,21500312.22,24717,2998.5699,10221126.59,0
7/24/2024 18:30,3400.26,3403.96,3371,3383.19,11372.028,00:00.0,38497677.64,46477,4933.3992,16695795.76,0
7/24/2024 19:00,3383.19,3397,3379.42,3396.4,3321.1436,30:00.0,11253004.16,18634,1685.0711,5709805.427,0
7/24/2024 19:30,3396.39,3401.92,3357.4,3363,11709.0124,00:00.0,39479522.29,33814,4777.7791,16113883.9,0
7/24/2024 20:00,3362.99,3376.48,3360.04,3371.06,5867.9833,30:00.0,19774446.32,20868,3699.5284,12466839.16,0
7/24/2024 20:30,3371.05,3376.25,3368.44,3375.92,2781.6184,00:00.0,9382633.008,10453,1609.4587,5428747.899,0
7/24/2024 21:00,3375.91,3376.23,3300,3337.4,22586.9495,30:00.0,75348719.37,62045,10183.4474,33962081.95,0
7/24/2024 21:30,3337.41,3344.18,3303.58,3336.47,9767.087,00:00.0,32497713.86,29405,4377.8038,14563745.26,0
7/24/2024 22:00,3336.47,3338.85,3314.27,3331.67,10153.5072,30:00.0,33803034.77,33557,4794.8561,15961413.43,0
7/24/2024 22:30,3331.67,3336.06,3321.46,3329.25,4047.2655,00:00.0,13473483.08,17685,2141.1142,7127228.178,0
7/24/2024 23:00,3329.24,3333.15,3311.63,3327.99,7210.3091,30:00.0,23978459.64,26744,3749.8578,12471908.43,0
7/24/2024 23:30,3327.99,3339.09,3324.88,3335.81,2594.1299,00:00.0,8646876.243,13918,1521.3801,5071011.575,0
7/25/2024 0:00,3335.82,3342.5,3330.4,3337.53,2958.1223,30:00.0,9871864.077,20173,1650.8549,5509589.222,0
7/25/2024 0:30,3337.53,3337.96,3320.64,3325.01,2630.4554,00:00.0,8759058.288,15914,1079.4018,3594235.87,0
7/25/2024 1:00,3325,3325,3187.24,3219.68,75983.194,30:00.0,246397730.1,201942,32786.8652,106241222.8,0
7/25/2024 1:30,3219.69,3219.99,3182.84,3215.24,29324.0248,00:00.0,94025276.78,87691,15243.5832,48880976.08,0
7/25/2024 2:00,3215.24,3215.24,3153.04,3176.31,20459.7593,30:00.0,65165399.49,71232,9247.9392,29469837.38,0
7/25/2024 2:30,3176.3,3185.45,3157.47,3184.31,13983.0739,00:00.0,44377094.1,64486,7912.464,25113678.4,0
7/25/2024 3:00,3184.32,3184.32,3162.67,3177.61,8851.4821,30:00.0,28091836.97,36478,4581.5506,14540458.58,0
7/25/2024 3:30,3177.61,3180,3155.2,3168.3,7957.8791,00:00.0,25201790.36,36348,3831.6708,12134229.51,0
7/25/2024 4:00,3168.31,3172.39,3130,3163.72,14248.3569,30:00.0,44970000.83,51299,6195.4475,19558304.84,0
7/25/2024 4:30,3163.72,3189.75,3157.89,3183.4,9260.8499,00:00.0,29402193.13,31689,4819.9549,15304022.1,0
7/25/2024 5:00,3183.4,3191.5,3175.26,3182.38,12458.848,30:00.0,39684672.34,31924,5295.1005,16863144.39,0
7/25/2024 5:30,3182.38,3194.65,3182.19,3183.16,6504.0922,00:00.0,20732558.59,25018,3412.7339,10879701.1,0
7/25/2024 6:00,3183.17,3183.17,3163.36,3177.2,8252.4257,30:00.0,26182520.53,40505,3464.9334,10993676.77,0
7/25/2024 6:30,3177.19,3185.45,3169.92,3170.78,6335.0726,00:00.0,20133564.63,29708,2355.9322,7488463.59,0
7/25/2024 7:00,3170.78,3181,3160.69,3175.06,6689.4948,30:00.0,21216000.91,28016,3736.7905,11851474.36,0
7/25/2024 7:30,3175.1,3183.77,3168.64,3171.84,7552.2243,00:00.0,23984202.78,25703,4074.866,12941322.46,0
7/25/2024 8:00,3171.84,3176.58,3152.89,3162.71,8201.89,30:00.0,25964582.06,43720,3889.1863,12312708.79,0
7/25/2024 8:30,3162.7,3181.55,3157,3176.79,7223.9688,00:00.0,22889061.34,29890,4200.1775,13311586.63,0
7/25/2024 9:00,3176.8,3186.05,3172.01,3184.99,4170.9272,30:00.0,13258203.91,23869,2516.7126,8000464.088,0
7/25/2024 9:30,3184.99,3187.8,3170.2,3175.56,3637.0029,00:00.0,11559242.85,25035,1712.5796,5444116.346,0
7/25/2024 10:00,3175.57,3176.44,3155,3159.01,7123.8356,30:00.0,22545225.5,35603,2920.8298,9245383.471,0
7/25/2024 10:30,3159,3170.66,3155.38,3170,7058.1531,00:00.0,22329982.51,32391,3800.4426,12022631.98,0
7/25/2024 11:00,3170.01,3179.77,3170,3179.2,6155.0111,30:00.0,19547237.77,23293,2672.9238,8488834.704,0
7/25/2024 11:30,3179.2,3180.48,3169.67,3172.5,3279.3759,00:00.0,10413109.48,17263,1686.3021,5354931.403,0
7/25/2024 12:00,3172.49,3183.79,3165.35,3168.8,5091.9129,30:00.0,16177265.15,21731,2545.7773,8088958.254,0
7/25/2024 12:30,3168.81,3179.92,3140.79,3151.4,15021.3217,00:00.0,47358770.4,61430,7871.7185,24818554.06,0
7/25/2024 13:00,3151.39,3158.14,3130,3155.8,8890.4915,30:00.0,27940329.58,47702,4691.3535,14745351.9,0
7/25/2024 13:30,3155.81,3168.5,3141.38,3155.01,8861.8173,00:00.0,27958848.62,54182,4310.5158,13600876.28,0
7/25/2024 14:00,3155.01,3164.11,3105.35,3161.6,18188.4145,30:00.0,56931722.46,79654,8845.5637,27697156.19,0
7/25/2024 14:30,3161.59,3178.17,3150,3172,16685.7305,00:00.0,52840856.18,60113,8139.5726,25778346.22,0
7/25/2024 15:00,3172,3175.32,3138.58,3140.89,13528.1797,30:00.0,42719956.19,51586,7112.04,22463963.94,0
7/25/2024 15:30,3140.89,3150.53,3132,3142.28,6598.5942,00:00.0,20715195.91,38815,3517.6152,11044608.97,0
7/25/2024 16:00,3142.28,3160,3133.33,3158.63,6891.2333,30:00.0,21686438.9,43872,3728.5252,11734271.94,0
7/25/2024 16:30,3158.64,3172.75,3151.93,3155.27,7096.2075,00:00.0,22443242.3,35780,3793.5125,11996620.29,0
7/25/2024 17:00,3155.28,3171.62,3152.1,3166.19,4795.3743,30:00.0,15184959.42,26966,2848.6026,9021319.019,0
7/25/2024 17:30,3166.19,3170.71,3157.01,3166.17,3168.6264,00:00.0,10025851.77,30666,1479.0027,4679900.658,0
7/25/2024 18:00,3166.18,3171.75,3142.38,3145.61,5296.2526,30:00.0,16717087.84,32801,2007.1035,6339761.414,0
7/25/2024 18:30,3145.61,3149.16,3100.9,3115.65,13607.5904,00:00.0,42487963.61,61219,5231.7125,16337064.11,0
7/25/2024 19:00,3115.64,3139.59,3101.66,3132.8,8755.0325,30:00.0,27330615.82,49456,4792.2761,14963180.6,0
7/25/2024 19:30,3132.81,3135.37,3107.2,3123.88,7113.1835,00:00.0,22198258.12,38583,3367.4945,10510980.59,0
7/25/2024 20:00,3123.88,3125.61,3087.53,3118.29,13652.0799,30:00.0,42346150,68444,5303.8914,16457841.62,0
7/25/2024 20:30,3118.28,3157.06,3108.93,3154.8,9310.5402,00:00.0,29166268.72,42824,5499.1436,17232004.45,0
7/25/2024 21:00,3154.8,3198.5,3150.8,3176.96,14686.3958,30:00.0,46617773.54,45357,7683.3409,24395244.1,0
7/25/2024 21:30,3176.96,3186.17,3162.44,3177.6,7459.994,00:00.0,23688468.51,27206,3462.6813,10996258.62,0
7/25/2024 22:00,3177.6,3187.5,3162.06,3173.99,7014.1936,30:00.0,22282703.15,22382,3931.5997,12494169.31,0
7/25/2024 22:30,3173.98,3178.8,3163.68,3165.04,3661.1119,00:00.0,11608936.22,17322,1539.3136,4882643.849,0
7/25/2024 23:00,3165.03,3177.45,3163.31,3172,3652.8066,30:00.0,11581690.92,12153,1803.3518,5718533.713,0
7/25/2024 23:30,3172.01,3180.79,3170.49,3175.48,4956.0351,00:00.0,15745425.5,12093,2526.1098,8024851.596,0
7/26/2024 0:00,3175.47,3190.23,3171,3180.58,7592.1104,30:00.0,24170546.59,30076,3748.5215,11934480.14,0
7/26/2024 0:30,3180.57,3198.01,3172.37,3192.8,4647.928,00:00.0,14810367.91,25234,2770.1523,8828316.666,0
7/26/2024 1:00,3192.8,3208.54,3176.83,3180.33,9456.3151,30:00.0,30192778.37,46018,4422.7815,14126599.5,0
7/26/2024 1:30,3180.33,3189.06,3175.21,3185.59,5088.064,00:00.0,16193398.89,26646,2137.4115,6803172.451,0
7/26/2024 2:00,3185.59,3235.32,3185.44,3227.97,10513.4757,30:00.0,33748486.75,39000,7167.301,23007198.29,0
7/26/2024 2:30,3227.98,3253.12,3218.01,3245.01,13803.8038,00:00.0,44636620.04,50921,8180.1988,26457385.26,0
7/26/2024 3:00,3245.01,3259.89,3238.83,3245.74,13159.1133,30:00.0,42734925.39,53667,6673.0335,21670760.45,0
7/26/2024 3:30,3245.74,3246,3232.91,3236.21,7297.2279,00:00.0,23629116.21,29014,3786.1926,12258071.51,0
7/26/2024 4:00,3236.21,3254.39,3233.01,3248.33,5771.2525,30:00.0,18725078.29,26201,3033.5804,9843761.512,0
7/26/2024 4:30,3248.33,3255.47,3246.13,3254.33,7183.5047,00:00.0,23350983.79,24623,3070.6383,9982187.257,0
7/26/2024 5:00,3254.32,3255.4,3244.5,3254.38,5611.9725,30:00.0,18233815.98,18709,2910.507,9456250.944,0
7/26/2024 5:30,3254.37,3269.99,3252.8,3269.16,5074.0367,00:00.0,16553750.97,24169,3179.2196,10371201.68,0
7/26/2024 6:00,3269.16,3273.82,3262.8,3263.01,7213.1295,30:00.0,23570184.71,23627,3374.4135,11026385.08,0
7/26/2024 6:30,3263,3274.89,3260.57,3266.3,3458.2395,00:00.0,11300175.62,22285,1896.276,6196236.108,0
7/26/2024 7:00,3266.29,3276,3260.17,3266.88,6992.2069,30:00.0,22856624.93,21549,2517.4266,8228008.841,0
7/26/2024 7:30,3266.87,3266.9,3246.89,3251,12540.9662,00:00.0,40844638.75,26256,4506.4031,14674783.88,0
7/26/2024 8:00,3251,3259.91,3250,3253.05,3690.2338,30:00.0,12011994.69,14171,1833.5937,5967869.664,0
7/26/2024 8:30,3253.05,3258.16,3251.48,3253.69,3174.8254,00:00.0,10334727.29,14762,1842.9379,5999387.812,0
7/26/2024 9:00,3253.69,3263.6,3251.28,3259.72,4092.8729,30:00.0,13333117.77,18846,2042.5764,6653377.118,0
7/26/2024 9:30,3259.72,3263.76,3250.78,3250.79,6100.999,00:00.0,19875494.16,20355,2646.9679,8622636.712,0
7/26/2024 10:00,3250.79,3254.4,3238.58,3248.06,6944.0852,30:00.0,22549127.26,26296,3166.5101,10281552.4,0
7/26/2024 10:30,3248.06,3250.6,3238.11,3246.21,3484.7434,00:00.0,11304641.91,15337,1459.6124,4734902.998,0
7/26/2024 11:00,3246.21,3247.98,3234.43,3241.24,3974.2396,30:00.0,12878203.73,15015,1631.382,5286911.863,0
7/26/2024 11:30,3241.25,3248.8,3240.24,3246.86,3281.6669,00:00.0,10645827.56,13523,1355.4699,4397723.275,0
7/26/2024 12:00,3246.87,3252.2,3242.48,3251.67,3448.443,30:00.0,11199071.69,13889,1656.8064,5381016.733,0
7/26/2024 12:30,3251.67,3255.28,3230,3241.99,4410.7546,00:00.0,14297151.98,31375,1723.8722,5589812.907,0
7/26/2024 13:00,3241.98,3244.6,3230.56,3241.79,3223.7599,30:00.0,10434575.17,22109,1527.9931,4945318.661,0
7/26/2024 13:30,3241.79,3254.54,3232.69,3249.54,10778.4401,00:00.0,34964496.97,55605,5357.562,17382575.81,0
7/26/2024 14:00,3249.53,3271.14,3237.82,3241.44,14548.4036,30:00.0,47321699.67,65401,7216.2322,23470855.54,0
7/26/2024 14:30,3241.44,3243.23,3221.43,3240.81,10835.3357,00:00.0,35006748.99,51859,5188.2247,16763989.11,0
7/26/2024 15:00,3240.8,3264.8,3239,3255.7,5971.5384,30:00.0,19427394.84,37570,3284.7141,10685865.64,0
7/26/2024 15:30,3255.71,3259.01,3245.87,3255.02,2755.272,00:00.0,8960006.604,22482,1457.6043,4740521.349,0
7/26/2024 16:00,3255.02,3262.92,3250.26,3261.25,4528.973,30:00.0,14747007.98,21758,1543.8863,5028008.099,0
7/26/2024 16:30,3261.26,3262.7,3243,3246,4074.4938,00:00.0,13252282.01,24318,1754.8497,5709153.863,0
7/26/2024 17:00,3246,3252.91,3242.62,3252.9,2202.4867,30:00.0,7151214.054,17127,1233.6075,4005674.664,0
7/26/2024 17:30,3252.9,3254.9,3243.01,3247.64,1468.97,00:00.0,4769572.628,15733,783.716,2544818.414,0
7/26/2024 18:00,3247.64,3260.4,3246.54,3251.29,2710.1632,30:00.0,8818605.534,14566,1892.7587,6158598.959,0
7/26/2024 18:30,3251.28,3262.8,3249.87,3259.99,2417.9899,00:00.0,7874542.648,14506,1560.3828,5081790.651,0
7/26/2024 19:00,3259.99,3274.38,3258.18,3270.61,3458.366,30:00.0,11299117.6,17229,1859.8891,6076918.25,0
7/26/2024 19:30,3270.62,3285.61,3264,3274.19,4207.2573,00:00.0,13784941.55,25723,2259.9994,7405662.727,0
7/26/2024 20:00,3274.2,3274.72,3258.8,3264.2,2947.4215,30:00.0,9621089.218,15101,1247.8815,4073986.705,0
7/26/2024 20:30,3264.21,3267.11,3251.24,3254.21,2861.8495,00:00.0,9321499.92,14764,1233.1982,4017466.016,0
7/26/2024 21:00,3254.2,3271.67,3251.95,3267.37,3618.9061,30:00.0,11814464.67,12481,1503.4656,4905313.981,0
7/26/2024 21:30,3267.37,3273.71,3263.1,3265.19,2378.0094,00:00.0,7770511.849,12105,1209.7443,3951905.102,0
7/26/2024 22:00,3265.2,3278.25,3262.83,3277.51,1734.4919,30:00.0,5675855.736,12354,1124.7815,3681575.721,0
7/26/2024 22:30,3277.52,3286.36,3273.55,3279.66,2614.4767,00:00.0,8572949.08,10170,1321.6881,4334416.591,0
7/26/2024 23:00,3279.69,3285.94,3278.22,3281.48,1520.4524,30:00.0,4990274.462,7586,772.3049,2534948.921,0
7/26/2024 23:30,3281.49,3281.49,3274.19,3274.61,1374.1965,00:00.0,4505068.317,7135,670.4019,2198060.346,0
7/27/2024 0:00,3274.6,3275.06,3263.96,3267.01,2668.002,30:00.0,8721626.648,15039,981.109,3206884.089,0
7/27/2024 0:30,3267,3267.01,3258.16,3259.2,2724.8172,00:00.0,8891415.727,13078,711.5029,2321964.378,0
7/27/2024 1:00,3259.2,3260.6,3250.65,3260.57,2447.7025,30:00.0,7967053.084,12634,1054.1666,3431151.029,0
7/27/2024 1:30,3260.57,3261.95,3245.03,3247.16,2327.9004,00:00.0,7570231.723,12262,681.2949,2215878.995,0
7/27/2024 2:00,3247.15,3254.46,3243.75,3251.52,2038.4703,30:00.0,6621319.628,11392,1195.3873,3883367.267,0
7/27/2024 2:30,3251.52,3260.71,3249.23,3259,1544.3947,00:00.0,5027781.063,9411,986.6174,3212166.637,0
7/27/2024 3:00,3259.01,3260.73,3243.8,3246.91,4076.8046,30:00.0,13242573.48,15943,1631.1983,5297190.268,0
7/27/2024 3:30,3246.91,3251.4,3241.31,3245,5575.4306,00:00.0,18093885.55,14201,2647.7982,8592387.796,0
7/27/2024 4:00,3245,3252.71,3243.96,3250.79,2940.2349,30:00.0,9547653.899,11047,1472.9127,4783414.814,0
7/27/2024 4:30,3250.79,3257.59,3250.4,3254.1,2037.9681,00:00.0,6631003.098,9918,1179.3997,3837431.094,0
7/27/2024 5:00,3254.11,3260.16,3253.38,3259.16,1316.5926,30:00.0,4289590.373,8009,713.1745,2323550.966,0
7/27/2024 5:30,3259.16,3260.35,3252.72,3254.71,1208.4086,00:00.0,3934574.108,7016,538.6877,1753979.951,0
7/27/2024 6:00,3254.72,3260,3254.28,3259.58,1151.5595,30:00.0,3752411.99,6043,520.8769,1697220.871,0
7/27/2024 6:30,3259.58,3270.54,3257.69,3270.39,1839.0585,00:00.0,6004186.24,9164,944.8463,3085241.977,0
7/27/2024 7:00,3270.39,3274.76,3263.44,3273.4,4007.1189,30:00.0,13104912.02,15061,1978.8759,6471868.353,0
7/27/2024 7:30,3273.4,3277.8,3272,3272.31,2194.6245,00:00.0,7187400.497,12205,1178.415,3859401.704,0
7/27/2024 8:00,3272.31,3282.98,3271.36,3274.59,3275.7315,30:00.0,10738832.33,15110,1754.0272,5750422.369,0
7/27/2024 8:30,3274.6,3276.2,3262.92,3268,2553.9094,00:00.0,8349615.454,15328,1212.2009,3962976.064,0
7/27/2024 9:00,3268,3279.8,3264.27,3279.06,1563.2811,30:00.0,5115048.869,11183,868.9537,2843878.172,0
7/27/2024 9:30,3279.06,3279.06,3272.57,3276.4,1959.6527,00:00.0,6420299.007,9530,1081.0429,3542024.344,0
7/27/2024 10:00,3276.4,3279.53,3272.68,3276.15,2673.452,30:00.0,8757300.173,9758,1372.903,4497271.07,0
7/27/2024 10:30,3276.15,3277.7,3270.71,3271.61,2108.777,00:00.0,6904139.235,10494,853.5934,2794601.538,0
7/27/2024 11:00,3271.61,3273,3263.99,3270.15,2772.3948,30:00.0,9064336.61,11482,1027.8175,3359326.687,0
7/27/2024 11:30,3270.15,3279,3270.15,3278.41,1577.3124,00:00.0,5168071.366,7561,1001.7975,3282465.251,0
7/27/2024 12:00,3278.41,3297.93,3278.15,3286.98,8325.3446,30:00.0,27385146.32,33727,4858.708,15973497.49,0
7/27/2024 12:30,3286.97,3292.5,3285.8,3287.87,2442.7266,00:00.0,8034141.31,12543,1154.6674,3797626.66,0
7/27/2024 13:00,3287.87,3317.33,3287.59,3307.77,9851.3028,30:00.0,32548255.4,34329,6763.9316,22337789,0
7/27/2024 13:30,3307.78,3327.59,3300.84,3317.59,8999.6241,00:00.0,29844343.66,36289,4979.3505,16515860.8,0
7/27/2024 14:00,3317.6,3324.21,3292.2,3300,7339.4511,30:00.0,24286866.87,33346,3394.2555,11235770.07,0
7/27/2024 14:30,3300.01,3311.25,3297,3311.25,5001.161,00:00.0,16526645.33,24999,2668.6043,8819565.475,0
